date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
21/05/2014 0:00,556000.0,3,3.0,1960.0,1168.0,2.0,0,0,3,1600,360,2007.0,0,1150 NE Park Dr,Issaquah,WA 98029,USA
21/05/2014 0:00,360000.0,3,2.5,1530.0,1131.0,3.0,0,0,3,1530,0,2009.0,0,933 N 97th St,Seattle,WA 98103,USA
22/05/2014 0:00,480000.0,4,2.25,3250.0,34293.0,2.0,0,0,4,3250,0,1983.0,0,28030 185th Pl SE,Kent,WA 98042,USA
22/05/2014 0:00,324000.0,3,2.5,1750.0,7208.0,2.0,0,0,3,1750,0,1994.0,0,11201 SE 190th Pl,Renton,WA 98055,USA
22/05/2014 0:00,1050000.0,4,3.25,3440.0,35021.0,2.0,0,0,3,3440,0,1983.0,2009,11704 NE 41st St,Kirkland,WA 98033,USA
22/05/2014 0:00,275000.0,1,0.75,1170.0,14149.0,1.0,0,0,5,880,290,1962.0,0,37316 W Lake Walker Dr SE,Enumclaw,WA 98022,USA
22/05/2014 0:00,180000.0,3,1.0,870.0,5330.0,1.0,0,0,3,870,0,1969.0,2014,19654 SE 260th St,Covington,WA 98042,USA
22/05/2014 0:00,749000.0,4,2.5,2930.0,18199.0,2.0,0,0,3,2930,0,1998.0,2006,1645 219th Pl SE,Sammamish,WA 98075,USA
22/05/2014 0:00,1600000.0,3,2.5,3160.0,12824.0,1.0,0,2,4,1820,1340,1966.0,0,9410 Lake Washington Blvd NE,Bellevue,WA 98004,USA
22/05/2014 0:00,373500.0,2,1.0,800.0,3330.0,1.0,0,0,3,800,0,1918.0,0,108 NW 41st St,Seattle,WA 98107,USA
22/05/2014 0:00,770000.0,4,2.5,2350.0,8001.0,2.0,0,0,4,2350,0,1987.0,0,14019 SE 61st Pl,Bellevue,WA 98006,USA
22/05/2014 0:00,356000.0,2,1.75,1060.0,16470.0,1.0,0,0,3,1060,0,1977.0,2004,15523 187th Ave NE,Woodinville,WA 98072,USA
22/05/2014 0:00,625000.0,3,1.75,2060.0,12558.0,1.0,0,0,4,1350,710,1984.0,0,6619 147th Ct NE,Redmond,WA 98052,USA
22/05/2014 0:00,494400.0,2,1.75,1560.0,1750.0,1.0,0,0,4,780,780,1904.0,0,115 Blaine St,Seattle,WA 98109,USA
22/05/2014 0:00,585000.0,4,1.75,3000.0,42200.0,1.0,0,3,3,1500,1500,1950.0,2005,3901 Park Ave N,Renton,WA 98056,USA
22/05/2014 0:00,926300.0,3,1.5,1660.0,4800.0,2.0,0,0,3,1660,0,1907.0,1983,1814 1st Ave W,Seattle,WA 98119,USA
22/05/2014 0:00,600000.0,3,1.75,1650.0,5100.0,1.0,0,0,5,1040,610,1908.0,0,547 NE 81st St,Seattle,WA 98115,USA
22/05/2014 0:00,430000.0,4,3.0,3220.0,8936.0,2.0,0,0,3,2450,770,1990.0,2009,20301 96th Ave S,Kent,WA 98031,USA
22/05/2014 0:00,307000.0,3,1.5,2320.0,7500.0,1.0,0,0,3,2320,0,1976.0,0,26905 NE Cherry St,Duvall,WA 98019,USA
22/05/2014 0:00,604700.0,4,2.75,2750.0,14982.0,1.0,0,3,3,1720,1030,1981.0,2013,27318 10th Pl S,Des Moines,WA 98198,USA
22/05/2014 0:00,219900.0,3,1.0,910.0,6000.0,1.0,0,0,2,910,0,1956.0,0,303 SW 108th St,Seattle,WA 98146,USA
22/05/2014 0:00,270000.0,2,1.5,840.0,867.0,2.0,0,0,3,840,0,2005.0,0,9122 23rd Ave NE,Seattle,WA 98115,USA
22/05/2014 0:00,432000.0,3,2.25,1470.0,1578.0,2.0,0,0,3,1090,380,2007.0,0,7202 California Ave SW,Seattle,WA 98136,USA
22/05/2014 0:00,300000.0,6,2.0,2040.0,10812.0,1.0,0,0,4,2040,0,1943.0,0,555 Index Ave NE,Renton,WA 98056,USA
22/05/2014 0:00,361000.0,3,1.0,1100.0,4046.0,1.5,0,4,4,1100,0,1922.0,0,28764 Redondo Beach Dr S,Des Moines,WA 98198,USA
22/05/2014 0:00,249950.0,2,1.0,940.0,8532.0,1.0,0,0,4,940,0,1959.0,0,628 SW 136th St,Burien,WA 98166,USA
22/05/2014 0:00,320000.0,3,2.0,1110.0,10500.0,1.0,0,0,5,1110,0,1978.0,0,17040 426th Ave SE,North Bend,WA 98045,USA
22/05/2014 0:00,305000.0,4,1.75,2200.0,8100.0,1.5,0,0,5,1400,800,1942.0,0,12036 23rd Ave S,Seattle,WA 98168,USA
22/05/2014 0:00,503000.0,2,1.75,2860.0,59612.0,1.0,1,4,3,1510,1350,1948.0,2003,4338 SW 307th St,Federal Way,WA 98023,USA
22/05/2014 0:00,235750.0,2,1.0,740.0,11250.0,1.0,0,0,2,740,0,1938.0,0,11050 24th Pl SW,Seattle,WA 98146,USA
22/05/2014 0:00,657000.0,4,1.75,2740.0,8520.0,1.0,0,2,3,1370,1370,1954.0,2005,5524 S Morgan St,Seattle,WA 98118,USA
22/05/2014 0:00,385000.0,3,1.0,1250.0,7300.0,1.0,0,0,4,1250,0,1956.0,0,16204 SE 8th St,Bellevue,WA 98008,USA
22/05/2014 0:00,389950.0,4,2.5,3140.0,8060.0,2.0,0,0,3,3140,0,1991.0,0,32800 7th Ave SW,Federal Way,WA 98023,USA
22/05/2014 0:00,150000.0,2,1.0,820.0,10270.0,1.0,0,0,3,820,0,1954.0,2005,10218 Aqua Way S,Seattle,WA 98168,USA
22/05/2014 0:00,254500.0,4,2.75,2570.0,7264.0,2.0,0,0,3,1720,850,1998.0,2006,1621 56th Ct SE,Auburn,WA 98092,USA
22/05/2014 0:00,555000.0,4,2.25,2350.0,8140.0,1.0,0,0,4,1430,920,1977.0,0,15800 SE 50th St,Bellevue,WA 98006,USA
22/05/2014 0:00,1075000.0,4,3.0,3600.0,9200.0,1.0,0,4,4,2100,1500,1976.0,1992,2646 168th Ave SE,Bellevue,WA 98008,USA
22/05/2014 0:00,245000.0,4,2.0,1580.0,8000.0,1.0,0,0,3,1040,540,1967.0,2011,2306 S 284th Pl,Federal Way,WA 98003,USA
22/05/2014 0:00,319950.0,2,1.0,1070.0,5824.0,1.0,0,2,5,1070,0,1949.0,0,7057 S Lakeridge Dr,Seattle,WA 98178,USA
22/05/2014 0:00,337000.0,3,1.0,1070.0,6109.0,1.0,0,0,5,1070,0,1951.0,0,12551 Roosevelt Way NE,Seattle,WA 98125,USA
22/05/2014 0:00,492000.0,4,2.0,1640.0,5000.0,2.0,0,0,3,1640,0,1907.0,1983,639 NW 52nd St,Seattle,WA 98107,USA
22/05/2014 0:00,1170000.0,3,2.75,2890.0,12130.0,2.0,0,3,4,2830,60,1987.0,0,4506 Lake Washington Blvd NE,Kirkland,WA 98033,USA
22/05/2014 0:00,348580.0,3,1.0,1220.0,7876.0,1.0,0,0,3,1220,0,1966.0,1963,14405 105th Ave NE,Kirkland,WA 98034,USA
22/05/2014 0:00,180000.0,2,1.0,1400.0,4500.0,1.0,0,0,3,900,500,1922.0,2008,309 Hardie Ave NW,Renton,WA 98057,USA
22/05/2014 0:00,400000.0,3,1.0,1040.0,6250.0,1.0,0,0,3,1040,0,1942.0,1999,5440 42nd Ave SW,Seattle,WA 98136,USA
22/05/2014 0:00,295000.0,4,2.0,980.0,10640.0,1.0,0,0,5,980,0,1978.0,0,17026 426th Ave SE,North Bend,WA 98045,USA
22/05/2014 0:00,910000.0,4,3.25,3340.0,10890.0,1.5,0,0,3,2240,1100,1963.0,2000,15243 NE 71st Ct,Redmond,WA 98052,USA
22/05/2014 0:00,1150000.0,6,4.5,6040.0,219542.0,2.0,0,0,3,4100,1940,1996.0,0,4616 252nd Ave SE,Issaquah,WA 98029,USA
22/05/2014 0:00,431500.0,3,3.5,1900.0,1612.0,2.0,0,0,3,1430,470,2008.0,0,6527 41st Ave SW,Seattle,WA 98136,USA
22/05/2014 0:00,180000.0,4,1.5,1740.0,7292.0,1.0,0,0,3,1020,720,1962.0,2003,13904 24th Ave S,SeaTac,WA 98168,USA
22/05/2014 0:00,677000.0,3,2.0,2000.0,3207.0,1.0,0,0,4,1100,900,1916.0,0,1330 N Lucas Pl,Seattle,WA 98103,USA
22/05/2014 0:00,1180500.0,3,1.75,1610.0,7200.0,1.0,0,0,3,1090,520,1973.0,2013,1015 36th Ave E,Seattle,WA 98112,USA
22/05/2014 0:00,635700.0,4,2.5,3240.0,13978.0,1.0,0,0,3,1860,1380,1977.0,2004,2069 211th Ave NE,Sammamish,WA 98074,USA
22/05/2014 0:00,482000.0,5,2.25,2230.0,9600.0,1.0,0,0,3,1320,910,1978.0,0,16218 195th Pl NE,Woodinville,WA 98077,USA
22/05/2014 0:00,168000.0,2,2.5,1160.0,2174.0,2.0,0,0,3,1160,0,1998.0,2006,8601-8633 26th Ave SW,Seattle,WA 98106,USA
22/05/2014 0:00,805000.0,4,2.75,2410.0,6000.0,1.0,0,0,5,1410,1000,1950.0,0,3210 NW 58th St,Seattle,WA 98107,USA
22/05/2014 0:00,398000.0,2,1.0,590.0,10945.0,1.5,0,0,3,590,0,1983.0,2009,29613-29615 232nd Ave SE,Black Diamond,WA 98010,USA
22/05/2014 0:00,665000.0,4,2.5,2600.0,17388.0,2.0,0,0,3,2600,0,1996.0,0,14623 SE 82nd Ct,Newcastle,WA 98059,USA
22/05/2014 0:00,592500.0,4,3.0,2170.0,8240.0,1.0,0,0,4,1370,800,1968.0,0,18504 NE 21st St,Redmond,WA 98052,USA
22/05/2014 0:00,940000.0,4,2.75,2080.0,4000.0,1.5,0,0,3,2080,0,1912.0,2000,6042 Sycamore Ave NW,Seattle,WA 98107,USA
22/05/2014 0:00,655000.0,4,2.5,2860.0,12394.0,2.0,0,0,3,2860,0,1999.0,0,2853 234th Ave SE,Sammamish,WA 98075,USA
22/05/2014 0:00,622500.0,4,2.5,2980.0,8107.0,2.0,0,0,3,2980,0,2000.0,0,34823 Rhododendron Dr SE,Snoqualmie,WA 98065,USA
22/05/2014 0:00,380000.0,2,2.5,1230.0,987.0,2.0,0,0,3,1060,170,2011.0,0,2031 S Washington St,Seattle,WA 98144,USA
22/05/2014 0:00,648360.0,4,1.75,2260.0,7005.0,1.0,0,1,4,1130,1130,1947.0,1988,137 18th Ave,Kirkland,WA 98033,USA
22/05/2014 0:00,432000.0,3,2.75,2200.0,14925.0,1.0,0,0,3,1100,1100,1982.0,0,21013 NE 60th Pl,Redmond,WA 98053,USA
22/05/2014 0:00,1050000.0,4,2.5,3030.0,12590.0,1.5,0,0,4,3030,0,1988.0,0,3255 111th Ave SE,Bellevue,WA 98004,USA
22/05/2014 0:00,353250.0,2,1.0,1060.0,1600.0,2.0,0,0,3,1060,0,1979.0,2014,1523 30th Ave S,Seattle,WA 98144,USA
22/05/2014 0:00,1000000.0,4,3.0,4260.0,18687.0,2.0,0,0,3,4260,0,1996.0,0,2432 267th Ct SE,Sammamish,WA 98075,USA
22/05/2014 0:00,320000.0,3,2.25,998.0,844.0,2.0,0,0,3,798,200,2007.0,0,820 NW 95th St,Seattle,WA 98117,USA
22/05/2014 0:00,349900.0,4,2.5,2052.0,3723.0,2.0,0,0,3,2052,0,2014.0,0,35650 30th Ave S,Federal Way,WA 98003,USA
22/05/2014 0:00,330000.0,4,3.5,3150.0,6202.0,2.0,0,0,3,3150,0,2005.0,0,22547 134th Pl SE,Kent,WA 98042,USA
22/05/2014 0:00,408000.0,3,2.25,1950.0,7221.0,1.0,0,0,4,1950,0,2006.0,0,3742 S 192nd St,SeaTac,WA 98188,USA
22/05/2014 0:00,321000.0,3,2.25,1347.0,1292.0,3.0,0,0,3,1347,0,2010.0,0,14007-14017 35th Ave NE,Seattle,WA 98125,USA
22/05/2014 0:00,1051000.0,4,3.75,3860.0,5474.0,2.5,0,0,3,3860,0,2007.0,0,2603 NE Davis Loop,Issaquah,WA 98029,USA
22/05/2014 0:00,2150000.0,4,5.5,5060.0,10320.0,2.0,0,0,3,5060,0,2008.0,0,1500-1598 98th Ave NE,Bellevue,WA 98004,USA
22/05/2014 0:00,359000.0,3,1.5,1360.0,885.0,3.0,0,0,3,1360,0,2008.0,0,709 N 94th St,Seattle,WA 98103,USA
22/05/2014 0:00,300000.0,5,2.5,2760.0,6000.0,2.0,0,0,3,2760,0,2006.0,0,843 S Rose St,Seattle,WA 98108,USA
22/05/2014 0:00,380000.0,5,3.5,2420.0,4670.0,2.0,0,0,3,2420,0,2013.0,1923,8803 38th Ave S,Seattle,WA 98118,USA
22/05/2014 0:00,660000.0,3,2.5,2450.0,4332.0,2.0,0,0,3,2450,0,2010.0,0,10741 242nd Pl NE,Redmond,WA 98053,USA
22/05/2014 0:00,355000.0,3,2.25,1280.0,959.0,3.0,0,0,3,1280,0,2005.0,0,8526 Nesbit Ave N,Seattle,WA 98103,USA
22/05/2014 0:00,259000.0,3,2.5,1550.0,3569.0,2.0,0,0,3,1550,0,2011.0,0,1506 51st St NE,Auburn,WA 98002,USA
22/05/2014 0:00,353000.0,1,1.0,550.0,1279.0,2.0,0,0,3,550,0,2008.0,0,1620 14th Ave,Seattle,WA 98122,USA
22/05/2014 0:00,430000.0,2,2.5,1520.0,1588.0,2.0,0,0,3,1240,280,2007.0,0,2310 15th Ave S,Seattle,WA 98144,USA
23/05/2014 0:00,460000.0,3,1.0,1670.0,4005.0,1.5,0,0,4,1170,500,1939.0,1989,8030 18th Ave NW,Seattle,WA 98117,USA
23/05/2014 0:00,80000.0,1,0.75,430.0,5050.0,1.0,0,0,2,430,0,1912.0,0,32215 E Rutherford St,Carnation,WA 98014,USA
23/05/2014 0:00,782000.0,4,2.5,2380.0,9614.0,2.0,0,0,4,2380,0,1991.0,0,16810 SE 47th Way,Bellevue,WA 98006,USA
23/05/2014 0:00,218000.0,3,1.0,960.0,9633.0,1.0,0,0,5,960,0,1982.0,0,506 Harmony Ln,Enumclaw,WA 98022,USA
23/05/2014 0:00,325000.0,3,1.0,1920.0,6862.0,1.0,0,2,3,1120,800,1952.0,2008,4602 S Fletcher St,Seattle,WA 98118,USA
23/05/2014 0:00,980000.0,4,3.0,3680.0,5854.0,1.0,0,3,3,2060,1620,1967.0,2011,1414 Magnolia Blvd W,Seattle,WA 98199,USA
23/05/2014 0:00,902000.0,4,2.25,2530.0,9200.0,1.0,0,0,5,1570,960,1976.0,0,4632 141st Ct SE,Bellevue,WA 98006,USA
23/05/2014 0:00,556000.0,5,2.5,3840.0,16905.0,2.0,0,0,3,3840,0,1991.0,0,739 SW 337th St,Federal Way,WA 98023,USA
23/05/2014 0:00,662990.0,3,1.75,1240.0,3600.0,1.5,0,0,5,1240,0,1926.0,0,2552 57th Ave SW,Seattle,WA 98116,USA
23/05/2014 0:00,225000.0,2,1.0,1300.0,11867.0,1.5,0,0,4,1300,0,1975.0,0,33023 SE 310th St,Ravensdale,WA 98051,USA
23/05/2014 0:00,439950.0,4,2.5,2380.0,12067.0,2.0,0,0,3,2380,0,2002.0,0,313 Mt Baker Pl NE,Renton,WA 98059,USA
23/05/2014 0:00,175000.0,2,1.0,1300.0,44431.0,1.0,0,0,5,1300,0,1958.0,0,30557 55th Ave S,Auburn,WA 98001,USA
23/05/2014 0:00,306000.0,2,1.0,780.0,13500.0,1.0,0,0,4,780,0,1946.0,1989,15210 Mink Rd NE,Woodinville,WA 98077,USA
23/05/2014 0:00,235000.0,4,2.5,1810.0,39639.0,1.0,0,0,3,1230,580,1970.0,2014,17421 SE Covington Sawyer Rd,Kent,WA 98042,USA
23/05/2014 0:00,399500.0,3,1.75,2420.0,12676.0,2.0,0,0,3,2420,0,1911.0,1986,227 W Park St,North Bend,WA 98045,USA
23/05/2014 0:00,478000.0,3,1.0,1280.0,2580.0,1.5,0,0,3,1280,0,1910.0,2014,6008 8th Ave NE,Seattle,WA 98115,USA
23/05/2014 0:00,515000.0,2,1.0,1680.0,6500.0,1.0,0,0,4,1140,540,1941.0,1998,5906 44th Ave SW,Seattle,WA 98136,USA
23/05/2014 0:00,550000.0,3,2.5,2510.0,5400.0,2.0,0,0,3,2510,0,1992.0,0,919 N 33rd St,Renton,WA 98056,USA
23/05/2014 0:00,149000.0,3,1.0,1700.0,8645.0,1.0,0,0,3,1700,0,1955.0,2005,12701 2nd Ave SW,Seattle,WA 98146,USA
23/05/2014 0:00,526000.0,3,1.75,1680.0,3420.0,1.0,0,0,3,960,720,1992.0,0,7717 35th Ave NE,Seattle,WA 98115,USA
23/05/2014 0:00,527550.0,1,0.75,820.0,59677.0,1.0,0,0,3,820,0,1999.0,0,7608 N Fork Rd SE,Snoqualmie,WA 98065,USA
23/05/2014 0:00,1050000.0,3,4.0,4380.0,42769.0,2.0,0,0,5,4380,0,1983.0,0,17301 NE 131st St,Redmond,WA 98052,USA
23/05/2014 0:00,625000.0,3,2.5,2600.0,10092.0,1.0,0,0,3,2600,0,1984.0,0,22922 NE 14th St,Sammamish,WA 98074,USA
23/05/2014 0:00,950000.0,5,3.25,3400.0,7452.0,2.0,0,0,3,3400,0,1999.0,0,15251 NE 6th St,Bellevue,WA 98007,USA
23/05/2014 0:00,377691.0,5,1.75,2120.0,8399.0,1.0,0,0,4,1320,800,1942.0,1982,18318 Meridian Ave N,Shoreline,WA 98133,USA
23/05/2014 0:00,648475.0,4,2.75,2250.0,5700.0,1.0,0,0,3,1200,1050,1951.0,1994,2436 Dexter Ave N,Seattle,WA 98109,USA
23/05/2014 0:00,383000.0,3,1.0,1800.0,5612.0,1.0,0,0,4,1200,600,1942.0,1982,8639 36th Ave SW,Seattle,WA 98126,USA
23/05/2014 0:00,535000.0,3,2.5,2210.0,7620.0,2.0,0,0,3,2210,0,1994.0,0,10526 157th Ave NE,Redmond,WA 98052,USA
23/05/2014 0:00,449950.0,3,2.0,1560.0,4080.0,2.0,0,0,3,1560,0,1923.0,1982,828 NE 83rd St,Seattle,WA 98115,USA
23/05/2014 0:00,465425.0,4,2.75,2430.0,20720.0,1.0,0,0,3,2430,0,1967.0,2011,14951 NE 204th St,Woodinville,WA 98072,USA
23/05/2014 0:00,675000.0,4,2.5,2560.0,36601.0,2.0,0,0,4,2560,0,1987.0,0,26007 SE 27th St,Sammamish,WA 98075,USA
23/05/2014 0:00,599000.0,3,2.75,1960.0,2500.0,1.5,0,0,5,1410,550,1926.0,0,427 N 63rd St,Seattle,WA 98103,USA
23/05/2014 0:00,416000.0,3,1.5,1110.0,9762.0,1.0,0,0,4,1110,0,1963.0,0,14222 NE 80th Pl,Redmond,WA 98052,USA
23/05/2014 0:00,595000.0,2,1.5,1030.0,4500.0,1.0,0,0,3,830,200,1924.0,2011,2726 Mayfair Ave N,Seattle,WA 98109,USA
23/05/2014 0:00,200000.0,4,1.0,1350.0,11507.0,1.0,0,0,3,1350,0,1966.0,1963,19516-19598 108th Ave SE,Renton,WA 98055,USA
23/05/2014 0:00,402000.0,3,2.0,1540.0,1827.0,2.0,0,0,3,1540,0,2005.0,0,2460 NE Park Dr,Issaquah,WA 98029,USA
23/05/2014 0:00,433000.0,4,1.75,1830.0,9600.0,1.0,0,0,4,1010,820,1966.0,0,16130 SE Newport Way,Bellevue,WA 98006,USA
23/05/2014 0:00,275000.0,4,1.5,1930.0,15531.0,2.0,0,0,3,1930,0,1979.0,2014,28616 28th Pl S,Federal Way,WA 98003,USA
23/05/2014 0:00,410000.0,3,2.0,1650.0,9641.0,1.5,0,0,3,1650,0,1983.0,2009,12721 83rd Ct NE,Kirkland,WA 98034,USA
23/05/2014 0:00,554820.0,4,2.0,3510.0,12905.0,1.0,0,2,3,2210,1300,1965.0,1982,1962 SW 172nd St,Burien,WA 98166,USA
23/05/2014 0:00,1325000.0,4,3.0,3370.0,7920.0,1.0,0,3,3,1860,1510,1988.0,2000,3524 NW 67th St,Seattle,WA 98117,USA
23/05/2014 0:00,735000.0,3,2.5,2390.0,9157.0,2.0,0,0,3,2390,0,1984.0,0,14500-14526 NE 61st St,Redmond,WA 98052,USA
23/05/2014 0:00,607000.0,3,1.0,1230.0,8114.0,1.0,0,0,4,1230,0,1951.0,1999,3126 108th Ave SE,Bellevue,WA 98004,USA
23/05/2014 0:00,549900.0,4,3.0,2830.0,213879.0,2.0,0,0,4,2830,0,1987.0,0,34422 176th Ave SE,Auburn,WA 98092,USA
23/05/2014 0:00,258000.0,3,1.75,1620.0,7540.0,1.0,0,0,3,1310,310,1988.0,2000,21659 SE 266th St,Maple Valley,WA 98038,USA
23/05/2014 0:00,661254.0,4,4.0,2290.0,6250.0,1.5,0,0,5,1690,600,1940.0,0,2319 41st Ave SW,Seattle,WA 98116,USA
23/05/2014 0:00,945000.0,4,2.0,2840.0,13367.0,1.0,0,0,3,1420,1420,1952.0,2008,9723 NE 15th St,Clyde Hill,WA 98004,USA
23/05/2014 0:00,799950.0,4,3.5,4220.0,196817.0,2.0,0,0,3,4220,0,1993.0,0,5002 Jasmine Ave SE,Auburn,WA 98092,USA
23/05/2014 0:00,132500.0,3,1.0,1080.0,10500.0,1.0,0,0,3,1080,0,1967.0,2011,4411 S 314th St,Auburn,WA 98001,USA
23/05/2014 0:00,467100.0,3,1.75,1620.0,8645.0,1.0,0,0,3,1190,430,1973.0,2013,6605-6609 141st Pl NE,Redmond,WA 98052,USA
23/05/2014 0:00,1610000.0,4,3.5,4390.0,11600.0,2.0,0,3,3,3060,1330,1990.0,2009,2758 68th Ave SE,Mercer Island,WA 98040,USA
23/05/2014 0:00,641000.0,3,1.75,1620.0,3975.0,1.0,0,0,5,940,680,1926.0,0,6729 Dibble Ave NW,Seattle,WA 98117,USA
23/05/2014 0:00,350000.0,3,1.0,1010.0,11244.0,1.0,0,0,4,1010,0,1947.0,1988,16220 8th Ave NE,Shoreline,WA 98155,USA
23/05/2014 0:00,335000.0,4,2.5,1750.0,8476.0,1.0,0,0,4,1240,510,1983.0,0,15216 SE 176th Pl,Renton,WA 98058,USA
23/05/2014 0:00,900000.0,3,3.5,4080.0,217697.0,1.5,0,3,3,4080,0,2000.0,0,37739 Auburn Enumclaw Rd SE,Auburn,WA 98092,USA
23/05/2014 0:00,440000.0,4,2.5,2560.0,10400.0,1.0,0,0,4,1280,1280,1965.0,0,749 Mountain View Pl SW,Issaquah,WA 98027,USA
23/05/2014 0:00,464600.0,3,1.75,1120.0,5500.0,1.5,0,0,4,1120,0,1925.0,1968,6617 Beveridge Pl SW,Seattle,WA 98136,USA
23/05/2014 0:00,1200000.0,4,3.5,4740.0,172497.0,2.0,0,0,3,4740,0,2003.0,0,19933 NE 85th St,Redmond,WA 98053,USA
23/05/2014 0:00,300000.0,2,1.0,1340.0,7788.0,1.0,0,2,3,1340,0,1947.0,2012,7111 S Ryan St,Seattle,WA 98178,USA
23/05/2014 0:00,670500.0,4,2.0,1590.0,6750.0,1.0,0,0,3,1590,0,1951.0,1994,2333 12th Ave E,Seattle,WA 98102,USA
23/05/2014 0:00,552000.0,3,1.0,1430.0,5000.0,1.0,0,0,4,1080,350,1919.0,1985,6008 29th Ave NE,Seattle,WA 98115,USA
23/05/2014 0:00,244000.0,4,1.0,1450.0,8960.0,1.0,0,0,3,1450,0,1943.0,2002,1011 SW 118th St,Seattle,WA 98146,USA
23/05/2014 0:00,788600.0,4,2.75,3500.0,7200.0,2.0,0,0,3,3500,0,2005.0,0,8930-9034 236th Ave NE,Redmond,WA 98053,USA
23/05/2014 0:00,445000.0,3,2.0,1630.0,8702.0,1.0,0,0,3,1630,0,1987.0,2000,1905 NE 29th Ct,Renton,WA 98056,USA
23/05/2014 0:00,530000.0,4,1.75,1814.0,5000.0,1.0,0,0,4,944,870,1951.0,1999,7532 44th Ave NE,Seattle,WA 98115,USA
23/05/2014 0:00,90000.0,2,1.0,580.0,7500.0,1.0,0,0,3,580,0,1943.0,2002,6621 S 131st Pl,Seattle,WA 98178,USA
23/05/2014 0:00,585000.0,3,2.0,1670.0,4572.0,1.5,0,0,3,1670,0,1931.0,0,7705 13th Ave NW,Seattle,WA 98117,USA
23/05/2014 0:00,498000.0,2,2.0,1140.0,8282.0,1.0,0,0,3,1140,0,1924.0,2009,2086 Market St,Kirkland,WA 98033,USA
23/05/2014 0:00,379000.0,2,1.0,800.0,6380.0,1.0,0,2,3,800,0,1940.0,1996,1709 NE 86th St,Seattle,WA 98115,USA
23/05/2014 0:00,462000.0,3,1.75,1300.0,2580.0,1.0,0,0,5,820,480,1919.0,1934,825 NE 63rd St,Seattle,WA 98115,USA
23/05/2014 0:00,388000.0,4,2.5,2440.0,7155.0,2.0,0,0,3,2440,0,1993.0,0,16032 SE 170th Pl,Renton,WA 98058,USA
23/05/2014 0:00,255000.0,3,2.0,1490.0,8371.0,1.5,0,0,3,1490,0,1984.0,0,11405 SE 229th St,Kent,WA 98031,USA
23/05/2014 0:00,665000.0,3,2.75,1800.0,9550.0,1.0,0,0,4,1320,480,1966.0,0,12115 SE 44th Pl,Bellevue,WA 98006,USA
23/05/2014 0:00,550000.0,3,2.0,1830.0,9152.0,1.0,0,0,5,1830,0,1959.0,0,11815 SE 56th St,Bellevue,WA 98006,USA
23/05/2014 0:00,606000.0,3,1.0,1500.0,3920.0,1.0,0,0,3,1000,500,1947.0,2012,128 NW 59th St,Seattle,WA 98107,USA
23/05/2014 0:00,334000.0,4,2.5,2210.0,6080.0,1.0,0,2,4,1410,800,1965.0,0,12413 84th Ave S,Seattle,WA 98178,USA
23/05/2014 0:00,360000.0,3,2.0,1270.0,1323.0,3.0,0,0,3,1270,0,2006.0,0,8830 Midvale Ave N,Seattle,WA 98103,USA
23/05/2014 0:00,235000.0,2,1.0,1140.0,1730.0,1.5,0,0,3,1010,130,2007.0,0,3002 SW Cycle Ct,Seattle,WA 98126,USA
23/05/2014 0:00,580000.0,3,2.5,1620.0,1173.0,3.0,0,4,3,1470,150,2008.0,0,5410 Greenwood Ave N,Seattle,WA 98103,USA
23/05/2014 0:00,355000.0,3,2.0,1220.0,1186.0,3.0,0,0,3,1220,0,2007.0,0,9245a Interlake Ave N,Seattle,WA 98103,USA
23/05/2014 0:00,375000.0,2,2.5,750.0,1430.0,2.0,0,0,3,750,0,2006.0,0,1700 E Columbia St,Seattle,WA 98122,USA
24/05/2014 0:00,372000.0,4,1.75,1960.0,9300.0,1.0,0,0,5,1340,620,1979.0,0,16803 426th Pl SE,North Bend,WA 98045,USA
24/05/2014 0:00,479000.0,3,1.0,1370.0,3000.0,1.5,0,0,3,1370,0,1924.0,2011,611 N 46th St,Seattle,WA 98103,USA
24/05/2014 0:00,2000000.0,5,4.0,4580.0,4443.0,3.0,1,4,3,4580,0,2004.0,2003,4277 E Lake Sammamish Shore Ln SE,Sammamish,WA 98075,USA
24/05/2014 0:00,1680000.0,4,4.25,5584.0,68257.0,2.0,0,0,3,5584,0,1998.0,2006,29002 NE 3rd Way,Carnation,WA 98014,USA
24/05/2014 0:00,501000.0,2,1.0,1010.0,4320.0,1.0,0,0,5,1010,0,1924.0,1956,7550 Roosevelt Way NE,Seattle,WA 98115,USA
24/05/2014 0:00,245000.0,3,1.75,1260.0,6908.0,1.0,0,0,3,1260,0,1994.0,0,23221 SE 242nd St,Maple Valley,WA 98038,USA
24/05/2014 0:00,496700.0,3,2.5,1740.0,5782.0,2.0,0,0,4,1740,0,1989.0,0,3512 253rd Ct SE,Issaquah,WA 98029,USA
24/05/2014 0:00,347000.0,4,1.5,2670.0,10026.0,2.0,0,0,3,2670,0,1996.0,0,1121 48th Ct SE,Auburn,WA 98092,USA
24/05/2014 0:00,199000.0,2,1.0,720.0,7200.0,1.0,0,0,5,720,0,1943.0,0,3113 SE 6th St,Renton,WA 98058,USA
24/05/2014 0:00,440500.0,3,2.5,2460.0,4399.0,2.0,0,0,3,2460,0,2007.0,0,34214 SE Carmichael St,Snoqualmie,WA 98065,USA
